logFC	logCPM	PValue	FDR	test	SYMBOL
-0.822028866980937	4.183866427414	0.133891947113701	0.366973557349295	0	RNASEH1
0.4196530175269	2.08746864119954	0.576817573170004	0.803672719866299	0	RNASEH1-AS1
1.88306454402014	0.740494765466349	0.164193484435022	0.413376381534816	0	RNASEH2A
-0.775579998640715	4.33744154089584	0.205426159817477	0.466848423162125	0	RNASEH2B
-0.407382457220336	0.38540477749176	1	1	0	RNASEH2B-AS1
0.120779353195567	6.15328615309996	0.778304608879407	0.927180372186716	0	RNASEH2C
0.0225771363978787	3.36979754175906	1	1	0	RNASEK
-1.07928628110724	3.42473510879718	0.0327381916383036	0.156569423277369	0	RNASEL
0.456319630886816	5.93291325258342	0.29085388141183	0.564686319949581	0	RNASET2
0.204693483126002	3.02569514806775	0.882229711970246	0.975703469918079	0	RND1
-3.27297063275216	1.76274111957187	0.0104794253275541	0.07514636895577	0	RND2
-2.89102449980555	4.45059771944288	5.07432961499779e-08	7.80926316646583e-06	-1	RND3
0.470742036187861	7.01346800578311	0.311277925092416	0.586270019372333	0	RNF10
0.114505460346165	5.48356810049746	0.788121191862617	0.93179638651763	0	RNF103
-0.330627022496427	5.72160141932271	0.47171582247146	0.728074327054784	0	RNF11
-0.795473311138914	3.8066070015598	0.125403696044463	0.353533576166683	0	RNF111
-4.46973762402135	4.66480135546091	9.22291995125883e-08	1.30762123340446e-05	-1	RNF112
1.06583162248617	3.39371885051124	0.051259445903403	0.204878486778396	0	RNF113A
-0.376110953551197	5.82932791868154	0.3946227570377	0.6657525872033	0	RNF114
-0.663000731914577	5.27090943179059	0.144070644418543	0.383067930212682	0	RNF115
-0.468802153685668	3.84248610368895	0.35780328610396	0.631071208697022	0	RNF121
-1.66725570201265	2.08409853263497	0.0411545798985487	0.179709342089822	0	RNF122
0.455529096182674	5.60294304664976	0.330106509418854	0.604361749730135	0	RNF123
-0.512572799652183	2.49704492292435	0.492852859713624	0.744109070613364	0	RNF125
0.946661926989211	4.6224865525789	0.0479205712057354	0.196819754819907	0	RNF126
-3.15726977102008	0.864943861640485	0.00624516602277371	0.053598884368953	0	RNF128
0.274188292338878	5.33018610256016	0.616426243769144	0.828400719907229	0	RNF13
-0.133091794183354	5.57523837927959	0.764397743709326	0.919667631513439	0	RNF130
0.503145783832908	4.37486248882019	0.27584936368212	0.54865167816859	0	RNF135
0.871370354702156	3.4449644337915	0.16215671196332	0.410198616972681	0	RNF138
-0.0402711220717303	4.54316342779604	0.934701390827185	1	0	RNF139
1.14766280869443	2.2886089577574	0.259797334483	0.530686263712135	0	RNF139-DT
-0.0157343776734837	5.29930819002352	0.976480070824706	1	0	RNF14
-0.377378886557349	4.90574944928374	0.537578944622266	0.77681746752175	0	RNF141
0.650450135259837	5.09983432804553	0.302123168535561	0.576613315277186	0	RNF144A
0.647561769977474	4.82346800652337	0.182456721144889	0.438201170688241	0	RNF144B
-0.244051353954208	5.44132971518558	0.698639465839222	0.880253070366088	0	RNF145
-0.635531782512637	4.96203453017865	0.177115399148604	0.431081356727463	0	RNF146
0.0978327467237844	5.1576392940789	0.836108563734604	0.953630886083821	0	RNF149
-0.629945622803778	4.4682667916897	0.323217638609401	0.596358399365263	0	RNF150
-1.41393042928578	2.71051714740654	0.13692645994252	0.372070617586227	0	RNF152
2.76056816710992	3.38768548322754	0.0511053717658994	0.204489627559285	0	RNF157
1.5853148668778	3.02518051583618	0.258058783328771	0.529027091083675	0	RNF157-AS1
-2.81407188094154	1.8897156949463	0.000926808052073069	0.0142389981106038	-1	RNF165
-0.487503674129068	4.06240202790391	0.305419233018525	0.580164438203562	0	RNF166
0.0145608793384778	5.89243815201747	0.982701314933189	1	0	RNF167
-0.137230706297746	3.84337970363318	0.801623112812795	0.937761549461225	0	RNF168
-0.381392640183304	4.30785854719861	0.439717016093518	0.702790224351128	0	RNF169
0.00540884537369358	3.93711684819421	1	1	0	RNF170
-6.68551265661055	0.943722254731111	3.59829382295364e-05	0.00135709486298803	-1	RNF175
-0.646224060642889	2.17943911731996	0.404721049520439	0.674886155142645	0	RNF180
0.473227543693107	5.4034972428942	0.325646352263422	0.599169361006029	0	RNF181
-0.577585057841763	5.49588072097522	0.149282041565696	0.3906247381531	0	RNF185
-1.10239593027897	3.1219867852148	0.0525479861910896	0.2079971508808	0	RNF185-AS1
0.875224411766397	6.4331022937329	0.0890111896956297	0.286922953894969	0	RNF187
0.00815107649506422	5.43459202713328	0.999999999999993	1	0	RNF19A
-1.17787544340208	3.46554454916104	0.0174780886646517	0.103933442700039	0	RNF19B
-0.177300139008774	3.2554029354411	0.831869692210522	0.951812783834505	0	RNF2
0.0593407201978773	5.37248986367909	0.896557292213898	0.98146756681671	0	RNF20
-0.3870821315399	4.92632834255951	0.573021048606898	0.801515507256629	0	RNF207
1.96503404745504	2.96784909280133	0.00731768095677536	0.0593390097401191	0	RNF208
-1.45540356420393	1.47630221591929	0.195976039968307	0.454793733170426	0	RNF212
-0.475620389329756	6.73127500051701	0.370504098036369	0.643761149208035	0	RNF213
-1.1833100380731	3.0966911832038	0.0756388589588569	0.260611039880057	0	RNF213-AS1
-0.198131592938414	4.43917878144254	0.656418728819266	0.85514934183064	0	RNF214
0.835203522778122	4.78055772570173	0.114250464224544	0.334043911720648	0	RNF215
-0.878272136934151	5.09143396519716	0.0723848068900877	0.254165529029431	0	RNF216
-0.269953003489582	3.22472672363002	0.696258105386874	0.878883262585813	0	RNF216P1
-0.990091524312949	3.05399354794161	0.144540703113777	0.383597648761412	0	RNF217
-1.13293224873528	0.706257657192931	0.317384705859067	0.591648406477865	0	RNF217-AS1
-0.184382854605683	5.70026868674871	0.641473509016184	0.844943087296664	0	RNF220
1.48342244855511	0.990235230680247	0.154630559584214	0.3991366219065	0	RNF224
-1.27002795161663	2.24087222574013	0.0596821265409977	0.225432425109546	0	RNF227
-0.245106111735106	4.83268542506624	0.60009993622142	0.818156996411213	0	RNF24
0.268737062946105	4.18269320369324	0.587301258881332	0.81052705353087	0	RNF25
-0.561632408519839	4.2475233969384	0.253667864892322	0.52494467018172	0	RNF26
4.77661057072538	0.441114723463959	0.0330596588332015	0.157565165891772	0	RNF2P1
0.443243962107873	3.8911919535146	0.517186521515417	0.762441502080122	0	RNF31
0.162149173531444	2.05028063479566	0.918023767468363	0.992580882418535	0	RNF32
1.38301517979169	1.35652039191366	0.187177042313093	0.444749250975133	0	RNF32-AS1
-0.11885087561051	4.72811192947011	0.833447097153218	0.952544391908626	0	RNF34
-1.30901466596193	4.65070351520787	0.00619511211704105	0.0533472925774467	0	RNF38
-0.547578034846102	2.93122654795916	0.413815873773646	0.68150931373352	0	RNF39
-0.642576383048653	5.28947901807163	0.11019515396954	0.327176059636956	0	RNF4
0.304272106135608	6.15484185951462	0.459744756943704	0.717748923647009	0	RNF40
0.205020782005948	5.83910003095277	0.617363136738538	0.82876617014196	0	RNF41
0.697906229714794	4.02315127421205	0.14344937404803	0.382163520990363	0	RNF43
-0.0943003875677252	5.65049709284346	0.868126151830258	0.96807329472073	0	RNF44
1.00157155762008	5.12233477817964	0.0661908544901751	0.240774247666685	0	RNF5
2.22152854467279	1.28891847677755	0.121080612209277	0.346156788968223	0	RNF5P1
-0.293742360683124	4.08354256123463	0.558562074295874	0.790930222536294	0	RNF6
0.95198478834841	5.79497015572505	0.182912770188727	0.438833615777297	0	RNF7
-0.735159880099857	3.63994580539917	0.168293188489344	0.418837201373756	0	RNF8
-0.131904625756349	2.90362989783424	0.875576745782604	0.972167163135079	0	RNFT1
-1.02956599738512	1.16017633144369	0.398241653251709	0.668911345868864	0	RNFT1-DT
1.98209875109183	1.44124493159418	0.0212042851186979	0.118499179965014	0	RNFT2
-0.037244719377878	2.9216932541677	0.999999999999996	1	0	RNGTT
0.0836465881751654	6.38154638925286	0.849366940983839	0.959382019283136	0	RNH1
0.438735867784516	3.05499901752282	0.553539528627112	0.788483037327339	0	RNLS
-0.498528987632292	4.78970213805904	0.244110762331682	0.513788239222007	0	RNMT
-0.0846312947737697	3.66622679472362	0.890393948119519	0.979056520311872	0	RNPC3
0.675219911385083	5.73600665420588	0.103482597495887	0.314217141738776	0	RNPEP
1.24318557216722	5.7762089837863	0.00384821248301583	0.0378225512932222	1	RNPEPL1
0.124283606782776	6.44930791121126	0.762835294767417	0.918770054687767	0	RNPS1
2.26589348279371	2.59189971385961	0.0351947561253365	0.163666523448556	0	RNU1-1
0.518770742572737	1.47267211990053	0.720106909837469	0.895335245030622	0	RNU1-153P
2.2461155278826	2.60458692455363	0.035569318730787	0.164685305494099	0	RNU1-2
2.24614611765666	2.59409176222281	0.0363615824494442	0.166979508692857	0	RNU1-27P
2.24614745929956	2.58290938102957	0.0363967703137607	0.167098481965726	0	RNU1-28P
2.26586220719395	2.61344388618766	0.0343897182565964	0.161381617651362	0	RNU1-3
2.26586260087894	2.62440313154656	0.0343997257241522	0.161386519382252	0	RNU1-4
7.26962035232688	2.03634518345176	0.0243131434325462	0.130253633039699	0	RNU1-41P
7.49175967335699	2.18442435076534	0.0180406969944855	0.106120372360359	0	RNU1-48P
0.496359160967018	0.0774548922560363	0.845601550363839	0.958186444937875	0	RNU2-11P
-0.186944422248722	2.72321284056976	0.841470622217676	0.956023397047155	0	RNU4-5P
-1.41980299739819	2.42633174266219	0.0351582289209106	0.163538896912921	0	RNU6-1239P
-1.4592117741901	2.42415140089357	0.0302937720075078	0.148954030247729	0	RNU6-1268P
0.987656391470304	0.434762678084902	0.46360056340174	0.720963792799947	0	RNU6-322P
0.042157051566977	0.517682269336494	1	1	0	RNU6-395P
-3.43123861860502	0.723346803835462	0.057520703676483	0.219991034494213	0	RNU6-418P
4.55566738161474	0.141499708294026	0.0840837122065942	0.277749279396796	0	RNU6-610P
1.55598949546938	0.291010469754454	0.307322847347347	0.582551341123942	0	RNU6-8
-1.55537590842368	2.37489149684013	0.0247223998484574	0.131679131128217	0	RNU6-816P
0.993508734728006	0.4786536677999	0.536414246176835	0.776171240490203	0	RNU6-850P
-0.638388461650789	1.16928511884502	0.464571071719064	0.721873206538959	0	RNU7-111P
2.22609558167471	2.58449910333819	0.0368289099278523	0.168206704599489	0	RNVU1-18
2.24614611765666	2.59409176222281	0.0363615824494442	0.166979508692857	0	RNVU1-29
2.3309078515693	2.54101598465257	0.0311073227350249	0.151342462352569	0	RNVU1-7
1.91088406070732	1.24067072944864	0.202582351090068	0.463490650016022	0	RNY3P8
-0.492531059189798	0.594340047178055	0.7416932064684	0.906463576710107	0	RNY4P10
0.485807023908715	4.62450978109638	0.434617550603155	0.700075296870337	0	RO60
-2.47176890302198	4.30292098344794	0.0370611225640822	0.168824800208828	0	ROBO1
-1.04092895681717	1.4309271174717	0.196048881704327	0.454904144841251	0	ROBO2
-2.78414176523601	3.23253648422449	0.000361489490535936	0.0075161429175405	-1	ROBO3
-0.963415358194613	3.25800640275527	0.189060978092643	0.446398107990577	0	ROBO4
-0.380906345040624	5.04829303276858	0.475577418189723	0.731026719474488	0	ROCK1
-0.675395793330377	2.73347127705745	0.341555055781649	0.6166332973694	0	ROCK1P1
-1.08732748987096	4.39649491979369	0.0107074701221575	0.0759648175806019	0	ROCK2
0.73361279131162	4.80644936961449	0.102688006036365	0.312873454828608	0	ROGDI
-1.0318549356671	2.47599964288512	0.199104217937462	0.459329986954766	0	ROM1
1.80929136430117	5.27249320282751	0.00487568019926509	0.0448144449555729	1	ROMO1
2.61716948344147	1.15483800716823	0.00937057366497304	0.0696929159072716	0	ROPN1B
-2.93915531932911	2.16826112090288	0.0405559320969458	0.178327256004299	0	ROR1
-2.81383988484153	3.14253371761292	6.80418672232233e-05	0.00220749884904749	-1	ROR2
-0.503155857601293	3.46905527736852	0.437803521286305	0.702198157101025	0	RORA
-0.460234247705881	0.778053293123801	0.751980106611877	0.913050824955408	0	RORA-AS1
-3.15718329515354	2.96984897247622	0.0195121545265659	0.112068853079855	0	RORB
1.01113479553566	5.13603292991891	0.183332573464073	0.439364137176753	0	RORC
-0.49706209130573	2.8956288093316	0.445899610874835	0.706828804772627	0	RP2
1.32552014041376	4.03939059873865	0.0759204875001439	0.261080925722114	0	RP9
0.626524639808218	2.71008048079973	0.555670621728901	0.789817273038411	0	RP9P
-0.544625086907832	5.54196802420669	0.183399317600589	0.439367763799388	0	RPA1
-0.20385269458948	4.67243872237031	0.637402824313861	0.842601516378781	0	RPA2
0.323635328248851	3.65651698244684	0.616801466379908	0.82849185269741	0	RPA3
0.942119363283955	5.75063102363838	0.0388629664771616	0.17355321785411	0	RPAIN
-0.443084826574287	4.24967644376972	0.315664648978275	0.590285353567641	0	RPAP1
0.728805172869087	4.06300296723599	0.142837166607481	0.381195497544731	0	RPAP2
0.386330061802294	3.7882137296213	0.473199985213813	0.729086055699367	0	RPAP3
-2.06120184226353	3.14355106577155	0.0381182649335607	0.171335353359447	0	RPAP3-DT
-0.335831295880891	4.64194437709284	0.461557101008132	0.718980740164084	0	RPE
-4.94151405436626	0.0951335881162154	0.03482027637004	0.162260325134301	0	RPE65
0.525542683724885	4.63875300996077	0.241445342360295	0.510505499593643	0	RPF1
0.991495701394113	4.52788641701013	0.0746068919237685	0.258688945884725	0	RPF2
-0.801852440033451	2.67886217767079	0.225363110913338	0.491197901628351	0	RPGR
0.174853274801253	1.19263174276173	1	1	0	RPGRIP1
0.0551228926504186	2.86461349584087	0.958980239042909	1	0	RPGRIP1L
-0.62558973940685	2.70303002426522	0.514927223273347	0.760637506603937	0	RPH3AL
-3.75348222161585	0.639542973776383	0.00438168594399649	0.0414590841343147	-1	RPH3AL-AS1
0.317401972488385	3.66533328970159	0.5611823380008	0.793481603624495	0	RPIA
1.04448335495721	10.066175975943	0.0295477975840982	0.146526478463033	0	RPL10
1.09907544556798	9.49971880726363	0.053622531663796	0.210719973463496	0	RPL10A
-0.00215175531157589	2.328633425256	1	1	0	RPL10AP6
-0.0486472087258356	3.88996485373326	0.932709886763727	0.999427173355609	0	RPL10P16
-0.432624855279884	0.581934676796986	1	1	0	RPL10P19
1.06301265208413	0.80661569998218	0.54828127014051	0.784737349080521	0	RPL10P6
0.259193721054267	3.66080159997734	0.729998198495247	0.900421123585794	0	RPL10P9
1.39693561558117	10.0084094287049	0.0127870954402521	0.0849924106671023	0	RPL11
1.79563538696006	10.2571131005457	0.00180068748375818	0.022438186043287	1	RPL12
0.958734527198921	0.627804482528922	0.451320834539042	0.711572053934479	0	RPL12P12
-0.156563503491085	0.435884359236054	1	1	0	RPL12P38
1.71615493813911	3.66086948258995	0.0154070534448813	0.0951696069737674	0	RPL12P4
1.07874091449985	1.48967226981659	0.405147448225897	0.675158255692319	0	RPL12P6
2.89371516866744	0.712189919222552	0.050192085969904	0.20227365711148	0	RPL12P8
1.62893986598002	10.232298748857	0.0452769191291124	0.190480421924953	0	RPL13
1.69665245951931	11.3744255227908	0.00382283683831611	0.0376575155543274	1	RPL13A
2.36376722930095	2.69954956484444	0.00377319807558881	0.0373503048647895	1	RPL13AP20
1.69626175075815	4.2320502390133	0.00982458633353459	0.0721140710786553	0	RPL13AP25
1.75906675316024	7.04138845335253	0.00157283341432533	0.0203404494249184	1	RPL13AP5
2.28125554202459	4.02895201620297	0.000637487178379638	0.0112095645838904	1	RPL13AP7
1.3368488571045	6.37366297603846	0.0876529274441547	0.284745912093455	0	RPL13P12
-0.34582147081153	0.597546439880116	1	1	0	RPL13P5
1.51186089222015	9.72004875324683	0.00627323336346659	0.0537628938327366	0	RPL14
1.12710676992954	5.5025898894985	0.0385976086020693	0.172652961195568	0	RPL14P1
0.657263796470418	9.68706572818996	0.162990778972822	0.411672319565806	0	RPL15
0.446283723193553	6.63630791871035	0.328968525489363	0.602933763370049	0	RPL15P3
0.42604229690069	1.64257674203774	0.740785175428154	0.906333187129827	0	RPL15P5
1.21106221648659	7.6211447539799	0.00773898294267508	0.0615495260007983	0	RPL17
0.399911049297528	1.01473464507321	0.837793535669113	0.954445911511736	0	RPL17P36
0.996621726055853	0.771613774222455	0.416181753025211	0.68374263414216	0	RPL17P50
1.37122933875881	9.27663138360758	0.0118091655304283	0.0806660980807635	0	RPL18
1.80166830282175	9.24328816566595	0.00553977959783398	0.0493319838964385	1	RPL18A
1.21217067905337	7.66679725845861	0.0343121122498834	0.161143425448983	0	RPL18AP3
1.30166325733048	9.86918475742212	0.0279228441273856	0.141838199217947	0	RPL19
0.388637328769071	9.5645431263187	0.506865909275033	0.75426674069473	0	RPL21
0.132009076433256	0.658273056283752	0.999999999999998	1	0	RPL21P11
